CO2_scenhouroffshore_f  offshore_g  onshore     PV          river       lake        nuclear     PHS         battery     OCGT        CCGT        CCGT-CCS    methanizatiopyrogaseificngas        gastank     methanation electrolysisITES        CTES       ****
"10",0.00,11.61,38.33,18.52,4.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.86,0.00,16.88,0.00,0.00,4.65,0.00,2.70,6.23,31.18,36.59,0.00,13.79,33.88,0.00,0.00,0.00,3.42,6.50,11.18,0.74,37.18,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.81,-6.93,-8.****
"11",0.00,11.66,39.34,20.56,4.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.86,0.00,16.88,0.00,0.00,4.65,0.00,3.89,8.00,31.18,36.59,0.00,13.79,35.07,0.00,0.00,0.00,3.42,6.50,11.18,0.74,38.31,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.81,-8.89,-8.****
"12",0.00,11.73,40.19,20.23,4.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.86,0.00,16.88,0.00,0.00,4.65,0.00,3.62,10.47,31.18,36.59,0.00,13.79,34.81,0.00,0.00,0.00,3.42,6.50,11.18,0.74,36.13,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.81,-11.64,-****
"13",0.00,11.85,40.67,17.46,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.86,0.00,16.88,0.00,0.00,4.65,0.00,2.56,7.20,31.18,36.59,0.00,13.79,33.74,0.00,0.00,0.00,3.42,6.50,11.18,0.74,37.50,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.81,-8.00,-8.****
"14",0.00,12.00,41.24,12.54,3.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.86,0.00,16.65,0.00,0.00,4.65,0.00,0.00,6.27,31.18,36.59,0.00,13.58,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,34.17,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.81,-6.96,-8.****
"15",0.00,12.44,44.21,5.95,3.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.86,0.00,16.88,0.00,0.00,4.65,0.00,0.00,0.26,31.18,36.59,0.00,13.79,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,30.75,-6.77,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.81,-0.29,-8.****
"16",0.00,12.97,48.22,0.88,3.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.86,0.00,9.08,0.00,0.00,4.65,0.00,0.00,3.96,31.18,36.59,0.00,6.77,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,26.78,-6.03,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.81,-4.40,-8.91****
"17",0.00,13.26,50.20,0.01,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.86,0.00,11.35,0.00,0.00,4.65,0.00,0.00,2.40,31.18,36.59,0.00,8.81,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,26.75,-9.30,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.81,-2.67,-8.9****
"18",0.00,13.27,50.02,0.00,4.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.86,0.00,8.58,0.00,0.00,4.65,0.00,0.00,9.46,31.18,36.59,0.00,6.32,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,28.30,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.81,-10.51,-8.91****
"19",0.00,13.15,48.83,0.00,4.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.86,0.00,16.88,0.00,0.00,4.65,0.00,1.11,6.92,31.18,36.59,0.00,13.79,32.30,0.00,0.00,0.00,3.42,6.50,11.18,0.74,30.21,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.81,-7.69,-8.9****
"20",0.00,12.94,47.17,0.00,4.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.86,0.00,16.88,0.00,0.00,4.65,0.00,4.11,2.17,31.18,36.59,0.00,13.79,35.30,0.00,0.00,0.00,3.42,6.50,11.18,0.74,33.57,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.81,-2.41,-8.9****
"21",0.00,12.65,45.77,0.00,4.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.86,0.00,16.88,0.00,0.00,4.65,0.00,2.26,1.22,31.18,36.59,0.00,13.79,33.44,0.00,0.00,0.00,3.42,6.50,11.18,0.74,32.68,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.81,-1.36,-8.9****
"22",0.00,12.27,44.51,0.00,3.96,0.00,0.00,0.00,0.00,0.00,0.00,1.61,16.86,0.00,19.92,0.00,0.00,4.65,0.00,0.81,0.00,31.18,36.59,0.00,13.79,32.00,0.00,0.00,0.00,3.42,6.50,11.18,0.74,33.74,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-3.04,0.00,-5.81,0.00,-8.9****
"23",0.00,11.85,43.17,0.00,3.95,0.00,0.00,0.00,0.00,0.00,0.00,2.02,16.86,0.00,18.31,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,11.65,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,32.39,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-3.81,0.00,-5.81,0.00,-8.9****
"24",0.00,10.49,38.24,0.00,3.96,0.00,0.00,0.00,0.00,0.00,3.82,4.97,16.86,0.00,26.82,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,8.84,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,32.89,0.00,0.00,4.65,0.00,0.00,0.00,0.00,-6.07,-9.38,0.00,-5.81,0.00,-8.9****
"25",0.00,10.44,37.75,0.00,3.76,0.00,0.00,0.71,0.00,0.00,4.09,4.97,16.86,0.00,17.43,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,0.00,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,33.12,0.00,0.00,4.65,0.00,-0.76,0.00,0.00,-6.50,-9.38,0.00,-5.81,0.00,-8.****
"26",0.00,10.40,36.98,0.00,3.59,0.00,0.00,0.63,0.00,0.00,4.09,4.97,16.86,0.00,17.43,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,0.00,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,32.07,0.00,0.00,4.65,0.00,-0.64,0.00,0.00,-6.50,-9.38,0.00,-5.81,0.00,-8.****
"27",0.00,10.52,36.64,0.00,3.42,0.00,0.00,0.88,0.00,0.00,4.09,4.97,16.86,0.00,17.43,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,0.00,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,31.93,0.00,0.00,4.65,0.00,-0.35,0.00,0.00,-6.50,-9.38,0.00,-5.81,0.00,-8.****
"28",0.00,10.60,36.46,0.00,3.36,0.00,0.00,4.17,0.00,0.00,2.39,4.97,16.86,0.00,14.73,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,0.00,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,33.36,0.00,0.00,4.65,0.00,-0.78,0.00,0.00,-3.79,-9.38,0.00,-5.81,0.00,-8.****
"29",0.00,10.64,36.20,0.00,3.39,0.00,0.00,6.36,0.00,0.00,0.00,4.97,16.86,0.00,10.94,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,0.00,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,32.97,0.00,0.00,4.65,0.00,-0.48,0.00,0.00,0.00,-9.38,0.00,-5.81,0.00,-8.9****
"30",0.00,10.59,35.93,0.08,3.46,0.00,0.00,2.41,0.00,0.00,4.09,4.97,16.86,0.00,19.10,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,1.50,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,32.93,0.00,0.00,4.65,0.00,0.00,0.00,0.00,-6.50,-9.38,0.00,-5.81,0.00,-8.9****
"31",0.00,10.51,35.26,3.07,3.77,0.00,0.00,3.74,0.00,0.00,0.00,4.97,16.86,0.00,15.08,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,3.73,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,32.73,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-9.38,0.00,-5.81,0.00,-8.91****
"32",0.00,10.29,33.95,9.46,4.20,0.00,0.00,0.00,0.00,0.00,1.12,4.97,16.86,0.00,21.52,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,7.92,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,35.40,0.00,0.00,4.65,0.00,0.00,0.00,0.00,-1.78,-9.38,0.00,-5.81,0.00,-8.9****
"33",0.00,9.78,32.65,15.13,4.46,0.00,0.00,0.00,0.00,0.00,0.00,4.97,16.86,0.00,26.26,0.00,0.00,4.65,0.00,0.60,0.00,31.18,36.59,0.00,13.79,31.78,0.00,0.00,0.00,3.42,6.50,11.18,0.74,35.16,-3.24,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-9.38,0.00,-5.81,0.00,-8.****
"34",0.00,9.23,32.30,19.12,4.53,0.00,0.00,0.00,0.00,0.00,0.00,2.32,16.86,0.00,21.25,0.00,0.00,4.65,0.00,6.29,0.76,31.18,36.59,0.00,13.79,37.47,0.00,0.00,0.00,3.42,6.50,11.18,0.74,35.42,-2.63,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-4.37,0.00,-5.81,-0.84,-8****
"35",0.00,8.85,32.83,20.95,4.54,0.00,0.00,0.00,0.00,0.00,0.00,4.97,16.86,0.00,26.26,0.00,0.00,4.65,0.00,6.29,3.65,31.18,36.59,0.00,13.79,37.47,0.00,0.00,0.00,3.42,6.50,11.18,0.74,36.55,-2.93,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-9.38,0.00,-5.81,-4.06,-8****
"36",0.00,8.61,33.12,20.50,4.52,0.00,0.00,0.00,0.00,0.00,0.00,4.97,16.86,0.00,26.26,0.00,0.00,4.65,0.00,6.29,6.13,31.18,36.59,0.00,13.79,37.47,0.00,0.00,0.00,3.42,6.50,11.18,0.74,35.44,-0.86,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-9.38,0.00,-5.81,-6.81,-8****
"37",0.00,8.52,32.93,17.86,4.40,0.00,0.00,0.00,0.00,0.00,0.00,4.10,16.86,0.00,24.62,0.00,0.00,4.65,0.00,6.29,1.96,31.18,36.59,0.00,13.79,37.47,0.00,0.00,0.00,3.42,6.50,11.18,0.74,37.04,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-7.74,0.00,-5.81,-2.18,-8.****
"38",0.00,8.64,32.61,13.22,4.20,0.00,0.00,0.00,0.00,0.00,0.00,4.97,16.86,0.00,26.26,0.00,0.00,4.65,0.00,4.31,0.00,31.18,36.59,0.00,13.79,35.49,0.00,0.00,0.00,3.42,6.50,11.18,0.74,34.57,-0.46,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-9.38,0.00,-5.81,0.00,-8.****
"39",0.00,8.98,33.80,6.64,4.02,0.00,0.00,0.00,0.00,0.00,0.00,4.97,16.86,0.00,24.40,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,12.12,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,29.23,-0.59,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-9.38,0.00,-5.81,0.00,-8.9****
"40",0.00,9.50,36.70,1.27,3.99,0.00,0.00,0.00,0.00,0.00,0.00,4.97,16.86,0.00,20.90,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,8.97,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,24.15,-3.68,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-9.38,0.00,-5.81,0.00,-8.91****
"41",0.00,9.93,38.51,0.01,4.10,0.00,0.00,0.00,0.00,0.00,0.00,4.97,16.86,0.00,21.58,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,9.58,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,24.42,-4.50,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-9.38,0.00,-5.81,0.00,-8.91****
"42",0.00,10.18,38.81,0.00,4.34,0.00,0.00,0.00,0.00,0.00,0.00,4.97,16.86,0.00,26.26,0.00,0.00,4.65,0.00,0.59,0.00,31.18,36.59,0.00,13.79,31.77,0.00,0.00,0.00,3.42,6.50,11.18,0.74,26.48,-3.22,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-9.38,0.00,-5.81,0.00,-8.****
"43",0.00,10.33,38.28,0.00,4.71,0.00,0.00,0.00,0.00,0.00,0.42,4.97,16.86,0.00,26.92,0.00,0.00,4.65,0.00,6.29,0.63,31.18,36.59,0.00,13.79,37.47,0.00,0.00,0.00,3.42,6.50,11.18,0.74,29.41,0.00,0.00,4.65,0.00,0.00,0.00,0.00,-0.67,-9.38,0.00,-5.81,-0.70,-8****
"44",0.00,10.54,37.49,0.00,4.64,0.00,0.00,0.00,0.00,0.00,3.43,4.97,16.86,0.00,31.70,0.00,0.00,4.65,0.00,5.32,0.00,31.18,36.59,0.00,13.79,36.51,0.00,0.00,0.00,3.42,6.50,11.18,0.74,32.47,0.00,0.00,4.65,0.00,0.00,0.00,0.00,-5.44,-9.38,0.00,-5.81,0.00,-8.****
"45",0.00,10.72,36.62,0.00,4.36,0.00,0.00,0.00,0.00,0.00,2.96,4.97,16.86,0.00,30.96,0.00,0.00,4.65,0.00,2.10,0.00,31.18,36.59,0.00,13.79,33.28,0.00,0.00,0.00,3.42,6.50,11.18,0.74,31.03,0.00,0.00,4.65,0.00,0.00,0.00,0.00,-4.70,-9.38,0.00,-5.81,0.00,-8.****
"46",0.00,10.81,36.07,0.00,4.09,0.00,0.00,1.19,0.00,0.00,4.09,4.97,16.86,0.00,31.55,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,12.71,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,32.63,0.00,0.00,4.65,0.00,0.00,0.00,0.00,-6.50,-9.38,0.00,-5.81,0.00,-8.****
"47",0.00,10.88,35.74,0.00,4.14,0.00,0.00,0.00,0.00,0.00,3.84,4.97,16.86,0.00,27.90,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,9.78,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,30.97,0.00,0.00,4.65,0.00,0.00,0.00,0.00,-6.09,-9.38,0.00,-5.81,0.00,-8.9****
"48",0.00,12.11,40.32,0.00,4.20,0.00,0.00,0.00,0.00,0.00,2.35,4.97,16.86,0.00,27.48,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,11.54,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,33.96,-1.39,0.00,4.65,0.00,0.00,0.00,0.00,-3.72,-9.38,0.00,-5.81,0.00,-8****
"49",0.00,12.20,40.75,0.00,4.00,0.00,0.00,1.49,0.00,0.00,4.09,4.97,16.86,0.00,18.32,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,0.80,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,38.92,0.00,0.00,4.65,0.00,0.00,0.00,0.00,-6.50,-9.38,0.00,-5.81,0.00,-8.9****
"50",0.00,12.24,41.02,0.00,3.82,0.00,0.00,0.75,0.00,0.00,4.09,4.97,16.86,0.00,17.50,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,0.06,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,38.29,0.00,0.00,4.65,0.00,0.00,0.00,0.00,-6.50,-9.38,0.00,-5.81,0.00,-8.9****
"51",0.00,12.30,41.32,0.00,3.59,0.00,0.00,1.77,0.00,0.00,4.09,4.97,16.86,0.00,17.43,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,0.00,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,39.46,0.00,0.00,4.65,0.00,-0.05,0.00,0.00,-6.50,-9.38,0.00,-5.81,0.00,-8.****
"52",0.00,12.35,41.92,0.00,3.51,0.00,0.00,1.92,0.00,0.00,4.09,4.97,16.86,0.00,17.43,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,0.00,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,40.17,0.00,0.00,4.65,0.00,-0.94,0.00,0.00,-6.50,-9.38,0.00,-5.81,0.00,-8.****
"53",0.00,12.34,42.40,0.00,3.47,0.00,0.00,2.04,0.00,0.00,4.09,4.97,16.86,0.00,17.43,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,0.00,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,40.72,0.00,0.00,4.65,0.00,-1.16,0.00,0.00,-6.50,-9.38,0.00,-5.81,0.00,-8.****
"54",0.00,12.30,42.26,0.10,3.48,0.00,0.00,1.94,0.00,0.00,4.09,4.97,16.86,0.00,17.95,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,0.47,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,40.55,0.00,0.00,4.65,0.00,0.00,0.00,0.00,-6.50,-9.38,0.00,-5.81,0.00,-8.9****
"55",0.00,12.20,41.74,2.97,3.63,0.00,0.00,1.93,0.00,0.00,4.09,4.97,16.86,0.00,20.39,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,2.66,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,42.94,0.00,0.00,4.65,0.00,0.00,0.00,0.00,-6.50,-9.38,0.00,-5.81,0.00,-8.9****
"56",0.00,11.91,41.24,8.91,3.92,0.00,0.00,0.00,0.00,0.00,0.00,4.97,16.86,0.00,21.23,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,9.27,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,41.45,-0.90,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-9.38,0.00,-5.81,0.00,-8.9****
"57",0.00,11.33,41.20,14.52,4.21,0.00,0.00,0.00,0.00,0.00,0.00,4.97,16.86,0.00,26.26,0.00,0.00,4.65,0.00,5.33,0.00,31.18,36.59,0.00,13.79,36.52,0.00,0.00,0.00,3.42,6.50,11.18,0.74,43.93,-3.71,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-9.38,0.00,-5.81,0.00,-8****
"58",0.00,10.81,40.96,18.72,4.44,0.00,0.00,0.00,0.00,0.00,0.00,4.97,16.86,0.00,26.26,0.00,0.00,4.65,0.00,6.29,4.20,31.18,36.59,0.00,13.79,37.47,0.00,0.00,0.00,3.42,6.50,11.18,0.74,44.34,-2.30,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-9.38,0.00,-5.81,-4.67,-****
"59",0.00,10.48,40.51,20.53,4.47,0.00,0.00,0.00,0.00,0.00,0.00,4.97,16.86,0.00,26.26,0.00,0.00,4.65,0.00,6.29,3.04,31.18,36.59,0.00,13.79,37.47,0.00,0.00,0.00,3.42,6.50,11.18,0.74,48.06,-0.94,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-9.38,0.00,-5.81,-3.37,-****
"60",0.00,10.53,40.13,20.09,4.44,0.00,0.00,0.00,0.00,0.00,0.00,4.97,16.86,0.00,26.26,0.00,0.00,4.65,0.00,6.29,1.28,31.18,36.59,0.00,13.79,37.47,0.00,0.00,0.00,3.42,6.50,11.18,0.74,49.94,-0.19,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-9.38,0.00,-5.81,-1.42,-****
"61",0.00,10.70,39.29,17.64,4.38,0.00,0.00,0.00,0.00,0.00,1.85,4.97,16.86,0.00,29.20,0.00,0.00,4.65,0.00,4.55,0.00,31.18,36.59,0.00,13.79,35.73,0.00,0.00,0.00,3.42,6.50,11.18,0.74,50.24,0.00,0.00,4.65,0.00,0.00,0.00,0.00,-2.94,-9.38,0.00,-5.81,0.00,-8****
"62",0.00,10.89,38.07,12.99,4.13,0.00,0.00,0.00,0.00,0.00,3.93,4.97,16.86,0.00,32.50,0.00,0.00,4.65,0.00,2.82,0.00,31.18,36.59,0.00,13.79,34.01,0.00,0.00,0.00,3.42,6.50,11.18,0.74,46.30,-0.08,0.00,4.65,0.00,0.00,0.00,0.00,-6.24,-9.38,0.00,-5.81,0.00,-****
"63",0.00,11.26,38.57,6.57,3.89,0.00,0.00,0.30,0.00,0.00,4.09,4.97,16.86,0.00,31.70,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,12.84,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,41.06,0.00,0.00,4.65,0.00,0.00,0.00,0.00,-6.50,-9.38,0.00,-5.81,0.00,-8.****
"64",0.00,11.93,41.79,1.11,3.81,0.00,0.00,0.00,0.00,0.00,4.09,4.97,16.86,0.00,27.55,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,9.10,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,38.90,-0.20,0.00,4.65,0.00,0.00,0.00,0.00,-6.50,-9.38,0.00,-5.81,0.00,-8.****
"65",0.00,12.45,44.30,0.00,3.93,0.00,0.00,0.00,0.00,0.00,4.09,4.97,16.86,0.00,27.13,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,8.73,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,37.65,-3.50,0.00,4.65,0.00,0.00,0.00,0.00,-6.50,-9.38,0.00,-5.81,0.00,-8.****
"66",0.00,12.66,44.70,0.00,4.21,0.00,0.00,0.00,0.00,0.00,4.09,4.97,16.86,0.00,29.49,0.00,0.00,4.65,0.00,0.00,0.00,31.18,36.59,0.00,10.85,31.18,0.00,0.00,0.00,3.42,6.50,11.18,0.74,39.67,-2.37,0.00,4.65,0.00,0.00,0.00,0.00,-6.50,-9.38,0.00,-5.81,0.00,-8****
"67",0.00,12.54,43.91,0.00,4.68,0.18,0.00,0.00,0.00,0.00,4.09,4.97,16.86,0.00,32.76,0.00,0.00,4.65,0.00,0.97,0.00,31.18,36.59,0.00,13.79,32.16,0.00,0.00,0.00,3.42,6.50,11.18,0.74,41.78,0.00,0.00,4.65,0.00,0.00,0.00,0.00,-6.50,-9.38,0.00,-5.81,0.00,-8.****
"68",0.00,12.22,42.73,0.00,4.66,0.00,0.00,5.71,0.00,0.00,4.09,4.97,16.86,0.00,32.76,0.00,0.00,4.65,0.00,3.43,0.00,31.18,36.59,0.00,13.79,34.61,0.00,0.00,0.00,3.42,6.50,11.18,0.74,45.79,0.00,0.00,4.65,0.00,0.00,0.00,0.00,-6.50,-9.38,0.00,-5.81,0.00,-8.****
"69",0.00,11.76,41.24,0.00,4.39,5.11,0.00,0.11,0.00,0.00,4.09,4.97,16.86,0.00,32.76,0.00,0.00,4.65,0.00,4.27,0.00,31.18,36.59,0.00,13.79,35.46,0.00,0.00,0.00,3.42,6.50,11.18,0.74,43.08,0.00,0.00,4.65,0.00,0.00,0.00,0.00,-6.50,-9.38,0.00,-5.81,0.00,-8.****
