"cost","technical cost","offshore_f","offshore_g","onshore","PV","river","lake","nuclear","PHS","battery","OCGT","CCGT","CCGT-CCS","methanization","pyrogaseification","ngas","gastank","methanation","electrolysis","ITES","CTES","resistive","hpc","hpd","boilerc","boilerd","heat-net","EV_heavy","EV_light","EV_bus","EV_train","ICE_heavy","ICE_light","ICE_bus","offshore_f","offshore_g","onshore","PV","river","lake","nuclear","PHS","battery","OCGT","CCGT","CCGT-CCS","methanization","pyrogaseification","ngas","gastank","methanation","electrolysis","ITES","CTES","resistive","hpc","hpd","boilerc","boilerd","heat-net","EV_heavy","EV_light","EV_bus","EV_train","ICE_heavy","ICE_light","ICE_bus","EV_VOL","LCOE-e","LCOE-g","LCOE-h","spot-e","spot-gas","spot-heat","net_emission","CO2_captured"
59.51,60.00,0.00,0.00,80.53,81.84,7.50,12.86,22.26,9.30,5.11,2.15,5.22,5.52,17.35,0.00,0.00,24.55,3.48,6.37,18.15,46.76,17.96,26.67,41.60,0.00,0.00,46.76,0.00,11.74,0.00,87.33,156.08,268.28,17.72,0.00,0.00,229.07,116.38,28.48,15.30,162.59,20.53,0.00,1.05,4.78,8.33,152.00,0.00,0.00,25.53,16.51,51.18,6.56,33.85,19.48,117.34,328.76,0.00,0.00,151.19,0.00,3.97,0.00,30.00,56.97,89.66,6.47,657.53,48.35,59.32,30.65,50.34,64.99,28.00,-2.43,2.43
