CO2_scenhouroffshore_f  offshore_g  onshore     PV          river       lake        nuclear     PHS         battery     OCGT        CCGT        CCGT-CCS    methanizatiopyrogaseificngas        gastank     methanation electrolysisITES        CTES       ****
"23",0.00,12.61,45.08,0.00,3.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.01,0.00,16.20,0.00,0.00,4.65,0.00,0.00,2.62,39.51,33.41,0.00,12.42,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,28.43,0.00,0.00,4.65,0.00,0.00,-3.40,0.00,0.00,0.00,0.00,-5.81,-2.91,-11****
"24",0.00,10.16,38.69,0.00,3.83,0.00,0.00,0.64,0.00,0.00,0.00,4.19,16.01,0.00,21.74,0.00,0.00,4.65,0.00,0.00,0.00,39.51,33.41,0.00,10.29,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,27.32,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-7.90,0.00,-5.81,0.00,-11.****
"25",0.00,10.14,38.94,0.00,3.62,0.00,0.00,0.00,0.00,0.00,0.00,3.83,16.01,0.00,9.63,0.00,0.00,4.65,0.00,0.00,0.00,39.51,33.41,0.00,0.00,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,26.35,0.00,0.00,4.65,0.00,0.00,-0.29,0.00,0.00,-7.23,0.00,-5.81,0.00,-11.2****
"26",0.00,10.16,38.69,0.00,3.44,0.00,0.00,0.00,0.00,0.00,0.00,3.26,16.01,0.00,8.56,0.00,0.00,4.65,0.00,0.00,0.00,39.51,33.41,0.00,0.00,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,25.37,0.00,0.00,4.65,0.00,0.00,-0.11,0.00,0.00,-6.16,0.00,-5.81,0.00,-11.2****
"27",0.00,10.35,38.85,0.00,3.34,0.00,0.00,0.00,0.00,0.00,0.00,2.19,16.01,0.00,6.83,0.00,0.00,4.65,0.00,0.00,0.00,39.51,33.41,0.00,0.26,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,24.55,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-4.13,0.00,-5.81,0.00,-11.29****
"28",0.00,10.52,39.42,0.00,3.29,0.00,0.00,0.00,0.00,0.00,0.00,3.34,16.01,0.00,22.51,0.00,0.00,4.65,0.00,0.00,0.00,39.51,33.41,0.00,12.42,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,26.39,0.00,0.00,4.65,0.00,0.00,-12.65,0.00,0.00,-6.31,0.00,-5.81,0.00,-1****
"29",0.00,10.70,39.92,0.00,3.31,0.00,0.00,0.00,0.00,0.00,0.00,1.26,16.01,0.00,4.86,0.00,0.00,4.65,0.00,0.00,0.00,39.51,33.41,0.00,0.08,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,25.00,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-2.37,0.00,-5.81,0.00,-11.29****
"30",0.00,10.76,40.49,0.00,3.35,0.00,0.00,0.00,0.00,0.00,0.00,1.55,16.01,0.00,7.77,0.00,0.00,4.65,0.00,0.00,0.00,39.51,33.41,0.00,2.19,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,25.97,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-2.92,0.00,-5.81,0.00,-11.29****
"31",0.00,10.79,40.68,2.36,3.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.01,0.00,6.46,0.00,0.00,4.65,0.00,0.00,0.93,39.51,33.41,0.00,3.64,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,26.23,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.81,-1.03,-11.29****
"32",0.00,10.62,38.99,11.54,4.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.01,0.00,5.45,0.00,0.00,4.65,0.00,0.00,6.63,39.51,33.41,0.00,2.74,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,27.64,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.81,-7.37,-11.2****
