"cost","technical cost","offshore_f","offshore_g","onshore","PV","river","lake","nuclear","PHS","battery","OCGT","CCGT","CCGT-CCS","methanization","pyrogaseification","ngas","gastank","methanation","electrolysis","ITES","CTES","resistive","hpc","hpd","boilerc","boilerd","heat-net","EV_heavy","EV_light","EV_bus","EV_train","ICE_heavy","ICE_light","ICE_bus","ll","offshore_f","offshore_g","onshore","PV","river","lake","nuclear","PHS","battery","OCGT","CCGT","CCGT-CCS","methanization","pyrogaseification","ngas","gastank","methanation","electrolysis","ITES","CTES","resistive","hpc","hpd","boilerc","boilerd","heat-net","EV_heavy","EV_light","EV_bus","EV_train","ICE_heavy","ICE_light","ICE_bus","ll","EV_VOL","LCOE-e","LCOE-g","LCOE-h","spot-e","spot-gas","spot-heat","net_emission","CO2_captured"
59.70,60.03,0.00,0.00,81.62,86.96,7.50,12.86,21.21,9.30,5.46,2.20,6.36,4.99,17.35,0.00,25.48,25.48,3.46,6.37,3.57,47.69,17.92,27.82,40.92,0.00,0.00,47.69,0.00,11.74,0.00,88.65,156.08,268.28,17.72,3.05,0.00,0.00,232.15,123.66,28.48,15.30,153.85,21.80,0.00,1.08,6.44,7.87,152.00,0.00,2.72,24.60,15.87,50.95,5.08,33.09,23.47,118.10,323.60,0.00,0.00,151.19,0.00,3.96,0.00,30.00,56.97,89.68,6.47,0.01,657.53,49.38,62.49,33.05,63.09,67.39,33.19,-1.68,2.30
