"cost","technical cost","offshore_f","offshore_g","onshore","PV","river","lake","nuclear","PHS","battery","OCGT","CCGT","CCGT-CCS","methanization","pyrogaseification","ngas","gastank","methanation","electrolysis","ITES","CTES","resistive","hpc","hpd","boilerc","boilerd","heat-net","EV_heavy","EV_light","EV_bus","EV_train","ICE_heavy","ICE_light","ICE_bus","ll","offshore_f","offshore_g","onshore","PV","river","lake","nuclear","PHS","battery","OCGT","CCGT","CCGT-CCS","methanization","pyrogaseification","ngas","gastank","methanation","electrolysis","ITES","CTES","resistive","hpc","hpd","boilerc","boilerd","heat-net","EV_heavy","EV_light","EV_bus","EV_train","ICE_heavy","ICE_light","ICE_bus","ll","EV_VOL","LCOE-e","LCOE-g","LCOE-h","spot-e","spot-gas","spot-heat","net_emission","CO2_captured"
59.57,60.05,0.00,0.00,80.53,81.84,7.50,12.86,22.26,9.30,5.11,2.15,5.22,5.52,17.35,0.00,0.00,24.55,3.48,6.37,18.15,46.76,17.97,26.67,41.60,0.00,0.00,46.76,0.00,11.74,0.00,89.76,156.08,268.28,17.72,0.00,0.00,0.00,229.07,116.38,28.48,15.30,164.39,20.65,0.00,1.06,4.81,8.33,152.00,0.00,0.00,25.65,16.60,51.17,6.92,34.80,21.16,116.39,328.39,0.00,0.00,151.19,0.00,3.96,0.00,30.00,56.97,89.67,6.47,0.00,657.53,49.94,63.58,35.23,65.54,82.02,37.68,-2.43,2.43
