"cost","technical cost","offshore_f","offshore_g","onshore","PV","river","lake","nuclear","PHS","battery","OCGT","CCGT","CCGT-CCS","methanization","pyrogaseification","ngas","gastank","methanation","electrolysis","ITES","CTES","resistive","hpc","hpd","boilerc","boilerd","heat-net","EV_heavy","EV_light","EV_bus","EV_train","ICE_heavy","ICE_light","ICE_bus","offshore_f","offshore_g","onshore","PV","river","lake","nuclear","PHS","battery","OCGT","CCGT","CCGT-CCS","methanization","pyrogaseification","ngas","gastank","methanation","electrolysis","ITES","CTES","resistive","hpc","hpd","boilerc","boilerd","heat-net","EV_heavy","EV_light","EV_bus","EV_train","ICE_heavy","ICE_light","ICE_bus","EV_VOL","LCOE-e","LCOE-g","LCOE-h","spot-e","spot-gas","spot-heat","net_emission","CO2_captured"
59.43,59.90,0.00,0.00,80.35,85.59,7.50,12.86,21.77,9.30,5.19,1.88,5.88,5.35,17.35,0.00,0.00,24.66,3.47,6.37,9.23,47.00,17.50,27.45,41.23,0.00,0.00,47.00,0.00,11.74,0.00,87.30,156.08,268.28,17.72,0.00,0.00,228.55,121.71,28.48,15.30,157.94,20.67,0.02,0.86,5.33,8.10,152.00,0.00,0.00,25.59,16.58,51.17,5.90,32.81,19.89,118.38,326.90,0.00,0.00,151.19,0.00,3.96,0.00,30.00,56.97,89.68,6.47,657.53,48.11,59.30,30.61,50.33,64.89,28.00,-2.37,2.37
