"cost","technical cost","offshore_f","offshore_g","onshore","PV","river","lake","nuclear","PHS","battery","OCGT","CCGT","CCGT-CCS","methanization","pyrogaseification","ngas","gastank","methanation","electrolysis","ITES","CTES","resistive","hpc","hpd","boilerc","boilerd","heat-net","EV_heavy","EV_light","EV_bus","EV_train","ICE_heavy","ICE_light","ICE_bus","offshore_f","offshore_g","onshore","PV","river","lake","nuclear","PHS","battery","OCGT","CCGT","CCGT-CCS","methanization","pyrogaseification","ngas","gastank","methanation","electrolysis","ITES","CTES","resistive","hpc","hpd","boilerc","boilerd","heat-net","EV_heavy","EV_light","EV_bus","EV_train","ICE_heavy","ICE_light","ICE_bus","EV_VOL","LCOE-e","LCOE-g","LCOE-h","spot-e","spot-gas","spot-heat","net_emission","CO2_captured"
59.99,60.13,0.00,5.43,120.00,128.85,7.50,12.86,0.00,9.30,11.69,8.47,8.29,8.39,17.35,0.00,48.88,48.88,4.26,7.97,26.67,48.45,30.91,23.89,42.08,0.00,0.00,48.45,0.00,11.74,0.00,90.84,156.08,268.28,17.72,0.00,24.99,341.33,183.23,28.48,15.30,0.00,22.27,12.58,2.33,6.94,13.41,152.00,0.00,14.06,79.34,16.87,53.11,16.38,47.87,60.95,103.32,307.08,0.00,0.00,151.19,0.00,3.99,0.00,30.00,56.97,89.61,6.47,657.53,44.46,61.10,30.16,54.87,67.11,29.11,-0.69,3.91
